"ppg","player_position","guard","forward","center","height_cm","weight_lb","age","salary","mpg","hours_warmup","college_ppg","kardashian_curse"
13.9013892233152,"guard",1,0,0,193.771035408336,213.786599064462,30,18956374.8229027,17.1405668316069,1.75888914495396,2.59425761313465,0
24.8258831894977,"forward",0,1,0,185.494473039448,210.988247628053,27,20019966.0076221,24.0685911392603,1.82872515035626,8.53368968865385,0
22.1607706105667,"forward",0,1,0,217.034556075857,246.157024481899,31,19662081.5137213,22.6299290965623,2.8487554621577,9.28491044748247,0
25.6492527631459,"center",0,0,1,213.374646190824,263.387040939762,25,20363800.2152914,22.4288070308311,2.85453845883659,14.7763744243229,0
28.6862460037332,"guard",1,0,0,199.809809032245,239.94334599034,27,19975674.4042867,19.8669105754235,1.75926506805408,10.0047370098934,0
21.2000720610244,"forward",0,1,0,198.348270477072,242.042151861258,33,19516228.4984631,26.2403247044819,2.77575720411418,5.39466003568005,0
6.85145763081658,"forward",0,1,0,190.731644466444,225.407669648319,26,19320018.4579231,14.351668879155,1.00032773834797,4.14303406688057,0
18.0885289971993,"forward",0,1,0,183.724003313786,226.11442419466,21,19694760.0000191,18.8450333282217,1.43957535225492,9.71442987923738,0
21.5185707550932,"forward",0,1,0,190.887696902489,241.200825593536,30,20222358.1012902,16.1017953875062,1.60425916407954,14.182256462602,0
33.9955751510434,"guard",1,0,0,205.120188992558,236.767948847601,24,19978686.212647,25.2755324723551,2.3873903378252,7.43370566655069,0
37.0736142055075,"guard",1,0,0,196.650527402872,247.045276597802,24,20169563.2229296,23.0265569092962,2.74166612392524,15.1800176917009,0
18.7563180984331,"forward",0,1,0,222.942992844387,258.260114041729,23,19585727.6061809,21.050110408133,1.93500413959513,5.29052901811568,0
27.8576268421838,"forward",0,1,0,213.24935348666,250.01610538937,27,20290161.1802026,22.6589710739951,2.26794912765124,8.78509832298731,0
0.285724305878613,"center",0,0,1,205.196463870702,246.479549696272,31,18755595.2941242,16.5910098676582,1.70811629749444,9.99991587414439,0
17.4788739765483,"forward",0,1,0,205.661482488556,242.264097165455,27,19941172.6313721,13.8845513964367,2.335826124619,6.05181620332579,0
27.0528032941365,"forward",0,1,0,201.744328645744,242.131787018505,24,20574399.221378,16.5613365390006,2.3195365132686,8.98489955181824,0
10.5013165482309,"forward",0,1,0,207.103916776633,224.946966656401,26,19498053.4820812,10.9468967901749,1.51353595542243,10.310340923244,0
15.2952738532555,"forward",0,1,0,195.58045641251,249.166979517771,30,19597012.7916528,20.8498378219147,1.50695342370157,4.19956688551271,0
33.619985660342,"guard",1,0,0,218.023024237813,247.976700808027,22,19754835.0026942,24.9102103183409,2.36711690065321,12.8181044963109,0
19.0991034536362,"forward",0,1,0,211.127130036381,241.694840178045,23,19513594.0074156,19.5305533262753,2.09906889994182,11.2623750833538,0
27.9421389563225,"forward",0,1,0,188.103193457819,226.301151737609,29,20450623.8033623,22.5322253462914,2.58574018055702,4.0474393659459,0
10.3614851461165,"forward",0,1,0,207.154258482333,245.715861330143,27,20629063.2347343,22.1013345235206,2.34985120572661,6.80744009588862,1
12.5305293362318,"center",0,0,1,197.107756342039,239.385327927761,29,20183169.1056764,9.91870643702411,2.2796496629028,12.9577768443181,0
20.1892169785624,"center",0,0,1,213.135170063194,239.051180950308,22,20402989.9014827,18.0743809195549,1.80881837739069,10.2389690622792,0
34.2749965468589,"guard",1,0,0,218.816749711247,219.467719476932,23,19859274.7177778,25.7063046471221,2.69929692570174,7.13740536858863,0
34.5588738974821,"guard",1,0,0,200.865306783893,241.009624162915,28,20351680.5864082,23.0073261840922,1.91197184562342,8.96351454448088,0
32.9772969101319,"guard",1,0,0,209.964062773618,240.503472674147,23,20729720.2540575,12.336097583929,2.27316617685864,9.14903758620512,0
15.4526611556156,"forward",0,1,0,216.086440258248,244.052352027557,33,19129900.8029598,23.6556587385117,2.53331444969258,5.55281400510566,0
7.74324833348371,"center",0,0,1,217.599521665709,268.049053572052,31,19812168.1292094,12.0868210885569,2.10525304376655,6.55704676060399,0
35.1240539017888,"guard",1,0,0,200.652688694421,244.103095649679,23,20029205.5273824,26.3634590890015,2.27040180124392,7.6859011478563,0
6.76121811284056,"center",0,0,1,203.055787003994,248.365704899678,23,19663423.1138155,11.041375159229,1.94445690919849,6.985507006848,0
30.8780607642459,"forward",0,1,0,197.448410570025,231.371223121321,28,20357488.3459049,25.2170107525757,2.68139356294124,8.94776856820678,0
14.9714794566205,"center",0,0,1,193.339236228315,240.795382365939,31,19603052.4281335,23.9731931023304,2.25194620373507,9.47304997957566,0
36.4391901854567,"forward",0,1,0,188.538935431993,236.88711910058,33,20618242.0952044,34.678775197632,1.80601716135505,7.41366430210376,0
16.2553761062328,"center",0,0,1,209.102292258146,236.412368059089,26,20267097.7900013,14.7254508082724,2.26406372398412,8.57617980984023,0
19.3136661869438,"forward",0,1,0,212.799217292381,252.229979083956,28,19890165.2422989,16.4380599586943,2.11593967589608,10.0806407089711,0
28.7943792374699,"forward",0,1,0,210.000255748033,254.082810772374,26,20365673.2902201,22.2283525239027,2.10932721610096,11.2892578424261,0
22.9062771084709,"center",0,0,1,197.34086408277,232.277837551364,28,20068380.5290253,29.0813384666773,1.91241855670256,8.66550826665348,0
9.96350067916798,"forward",0,1,0,224.464990696484,249.070342614558,23,19652960.6743543,5.97490352884585,2.15839637762828,6.68679145544808,0
29.3144406160949,"forward",0,1,0,196.899937503335,245.62376069269,24,20164694.8280635,25.276739805629,2.45899857689612,9.3108080195796,0
34.056125515531,"guard",1,0,0,211.993248812331,238.088500100619,25,20389478.6058507,21.811919838484,2.37606257255582,2.35597304274112,0
23.8911496969461,"forward",0,1,0,217.034131118209,256.090215949356,26,20032185.9087028,20.284421886404,1.94649847686184,11.5341809957655,0
20.9945051852133,"guard",1,0,0,203.452022607988,236.114145518229,28,19363047.0301733,18.8598488570802,1.87067165253336,6.4091799742015,0
14.8556424062102,"center",0,0,1,214.177132236516,246.074783809558,27,19623254.1425839,25.1838374776376,1.83968238748188,5.07885077759834,0
12.1065626010995,"center",0,0,1,208.22611355711,245.205336687797,23,19675637.6596525,18.2029446240858,2.10396250649679,5.92181163465832,0
33.2387032322272,"forward",0,1,0,189.6195598357,236.595726823743,16,19991375.4670061,33.0434512071768,1.73525043765279,10.7078001713765,0
13.5859744309666,"forward",0,1,0,200.318800481253,219.312765090908,33,19204593.852732,19.1314665378205,2.40855782018302,8.46540066953708,0
26.9891395623612,"guard",1,0,0,210.864279256005,244.402011849531,29,19228685.1715154,24.4365281921431,2.89596981760165,11.022841280769,0
11.5776187187337,"center",0,0,1,192.790468951558,221.852269162427,24,19767670.3214951,14.1123162353349,2.45707369851149,8.96717336524786,0
15.200634070376,"forward",0,1,0,228.097536351488,258.700816000655,33,19719309.742099,18.3277072916538,1.45255443673162,6.45526847738391,0
17.4712770874699,"forward",0,1,0,216.624775228668,242.055645099869,25,19574479.6615927,18.8147967491459,2.29953893978249,4.93546828061905,0
21.7863690714976,"center",0,0,1,210.871346852847,239.3284148965,30,20255377.8701304,24.8609169026626,1.9767071785463,8.66214551445579,0
13.3490243638553,"forward",0,1,0,208.876137089027,248.767095611129,28,18327844.9570571,30.8060222613667,2.61667670279572,5.35660677249128,0
27.4716884242279,"guard",1,0,0,187.06097482887,231.35638760866,32,20355391.8084518,17.1559765594155,1.83835422912188,2.78859158083417,0
25.6957779610506,"center",0,0,1,210.456169946591,251.278508884542,30,20546364.2958677,24.1582000083499,2.92328674710267,7.53837926160295,0
34.1596844215423,"forward",0,1,0,196.990634946857,232.67863382964,23,20674718.2639996,25.3656778078784,1.82271803037676,12.1395230125516,0
6.59129498950988,"center",0,0,1,215.223324175098,238.921811104011,26,19146905.7377326,17.9413028179453,1.80740435418839,9.62872826432923,0
21.7181345436572,"forward",0,1,0,206.579809049071,234.835155807212,29,19805204.1708002,22.6948627282351,2.02814373393394,7.53613171096607,0
26.62983594794,"forward",0,1,0,209.736861768174,243.749166668771,25,19849598.1605527,27.4743961798379,2.67922932006955,4.05628505901574,0
30.1495618536455,"guard",1,0,0,206.741943768593,240.686678177421,31,19164536.6345518,31.0317129449256,2.65720226501171,11.225518023372,0
30.1066521321673,"guard",1,0,0,186.431881392906,224.434757854834,23,19941233.719279,22.1799178262989,1.81788797665238,7.65235179129805,0
30.5879584020477,"guard",1,0,0,211.263436156219,245.584892571304,31,20195347.9333683,20.7511836004209,1.91376425355532,7.64623390330474,0
11.5546101038673,"center",0,0,1,216.08075806085,250.013693146963,20,19730789.0631277,14.4089957319617,2.30907085422084,7.18239383475692,0
4.15188663613753,"forward",0,1,0,201.245313850947,238.598915845492,19,20119366.5197602,17.6335333367394,1.98206620337754,11.1837726531876,1
21.8327498964715,"guard",1,0,0,210.671668685007,239.612667403377,32,19636559.8086117,17.9415677886465,1.6201270484097,6.92741601022866,0
22.7484148661529,"center",0,0,1,200.395831584923,228.844258674428,18,20962061.810718,13.0872812936963,1.75157943135688,10.1487874764026,0
23.2608471063735,"forward",0,1,0,201.418857247151,247.590134958077,19,19210450.0459539,26.8926866932986,2.90737334379551,10.8091331777343,0
12.1902326725461,"guard",1,0,0,185.600513335074,217.268316695942,26,19198469.5648981,33.0344254196566,2.803142337526,8.62802291160322,1
19.954692940276,"center",0,0,1,208.739261105891,264.305159819489,19,19514735.7863337,28.8578410730924,2.56645060132415,7.20831141707367,0
12.8513895567445,"guard",1,0,0,195.59409983224,246.27772476383,28,18907678.2776666,13.3458664611089,2.0086930280142,6.98658043168815,0
21.3231772906032,"forward",0,1,0,212.338657343389,258.63417157913,31,20276968.1571047,16.9128805391624,1.74083904264813,8.27403961322202,0
21.1163718034275,"forward",0,1,0,204.940821140587,246.508432603311,30,20285203.9603249,16.3154335015835,2.38361533723224,2.88901576843266,0
33.0700478850124,"guard",1,0,0,208.423542979476,248.262764146899,21,19890886.0641298,27.5025767902224,1.91695490302632,3.89950192442268,0
27.0566836647166,"center",0,0,1,222.958578127755,261.731787494218,26,20425904.6178166,27.0562626197374,2.59779418127387,8.14362166504292,0
34.0543114159157,"forward",0,1,0,222.582898388226,250.879190340758,34,21270891.2234802,18.2546925398093,1.91814320864144,13.8915338082233,0
6.65929446426541,"center",0,0,1,203.323962642254,244.166370319069,28,19130184.0954309,20.8991500409394,1.6122174896448,7.71726720351269,0
21.2229759444997,"center",0,0,1,216.11718498162,233.963141322712,20,20415029.2101031,18.956925744392,1.70540750325046,10.5036770030069,0
14.362966085877,"center",0,0,1,222.591821026675,245.927804588571,22,20294360.8928303,11.5133384542626,1.67753083939182,10.6028233192603,0
25.2217243442938,"guard",1,0,0,216.685693982504,245.327684024699,31,19899740.7722855,17.0527169467187,1.89156471499927,8.06651942956797,0
21.4428065137348,"guard",1,0,0,210.074892088576,259.404527313555,33,19625559.5131172,18.8973747581976,1.35643047559736,8.09104496031924,0
18.2468208608179,"forward",0,1,0,200.726810113532,243.674112481212,29,19942229.5280493,14.8407788007486,1.97910390985198,10.8165482830811,0
5.71604731400406,"center",0,0,1,202.526577924883,256.434809695879,19,19131872.6473271,14.2322123468251,2.55465125341853,6.86336714451197,0
14.6596312087638,"center",0,0,1,197.685694068518,225.091131701666,29,19839242.4960904,19.6824225950095,1.99222292539778,10.4681751693119,0
7.91758407520202,"center",0,0,1,198.444066294175,224.700647551119,26,18831795.9133322,22.9620246847908,2.57409890006407,7.58945052136023,0
18.0481076426037,"center",0,0,1,202.466649883478,238.333626027752,30,20811987.7719334,16.5801767338123,1.0986404760778,7.28580683113601,0
35.6434928731194,"forward",0,1,0,187.074816234443,224.390475572546,36,20527776.751755,33.1722210072898,2.6248388063496,6.74160548745597,0
31.81232356548,"forward",0,1,0,208.163522568579,244.804733403961,28,20166219.3288001,29.0360867654487,2.25471984050617,12.1483926478937,0
12.7336225573979,"forward",0,1,0,198.912190113768,237.049512289749,25,19901849.5290711,5.76069482175493,2.76225728126035,6.64883735699158,0
0.917081218843096,"center",0,0,1,209.990269497604,240.993658411618,25,19092892.0584136,12.4469713916021,1.99072534433157,3.47638839977783,0
15.4377484198907,"center",0,0,1,205.108934689155,247.979509399615,30,20311988.9439303,16.8474767988658,1.86734397954505,5.93218724789632,0
33.7940543641507,"forward",0,1,0,204.267236112588,233.07908286809,26,20727653.2966898,24.740840945515,2.31598975935496,8.15064383930214,0
13.7275753435077,"forward",0,1,0,193.379473480318,189.352406227853,31,19679842.2457544,12.5153579900015,1.7575414978062,11.9158570144072,0
24.0123188968429,"forward",0,1,0,194.915453102401,238.523788241641,18,20809028.2016004,11.3902323586896,1.81488571762624,3.51896849642973,0
18.4241648394466,"guard",1,0,0,199.330946685614,255.687197450487,27,19105386.1191234,15.6753520816363,2.04526711509942,12.6338941129418,0
33.05844846988,"forward",0,1,0,204.948994254019,241.026729179506,27,20563250.2864629,26.2755643260969,2.27605588809093,8.77372542294399,0
35.2329732900126,"forward",0,1,0,201.947930031541,248.517604696659,20,20821417.5644661,24.4282069701923,2.62314900947523,5.14464224070211,0
31.2067388849169,"guard",1,0,0,194.298942948247,226.437895882326,26,20592477.3847959,15.4040018650835,1.68022497039178,8.27641784756843,0
25.9785894064397,"forward",0,1,0,199.487137278309,245.364177327831,33,20042996.554879,25.1292457961765,1.70740102757887,14.4906303029243,0
15.9955860373579,"forward",0,1,0,221.366985843618,265.470233351048,33,19260974.9245222,21.4053151192603,2.49331116062053,8.87140257631452,0
16.3293435601268,"center",0,0,1,206.016885431777,240.657243977018,29,19387446.9543263,31.528599540687,1.74064980218306,5.66598868102358,0
25.9092507576955,"forward",0,1,0,191.904460505473,233.118042217288,24,20450471.4835889,15.3981026443697,2.88923337013358,8.71333099130269,0
24.3029371562729,"center",0,0,1,221.127056317659,254.201099330609,27,20189294.216106,33.9112874702561,1.07939228268889,6.03190908418149,0
3.52527625642562,"forward",0,1,0,220.768800333108,260.479637273561,29,20444765.1133117,17.3930216450249,1.93156792861166,5.33423327047473,1
4.27282876831666,"center",0,0,1,200.487542274361,231.643718205746,35,20006587.8011454,7.71978927778682,1.53205365947829,6.58913038870477,0
15.3292400350819,"forward",0,1,0,226.516517376267,250.049700149392,23,19636720.4637079,17.1442501482356,1.30389741409517,7.34812665673124,0
24.1962832369481,"center",0,0,1,190.342593042979,222.640717364261,24,20442157.1159815,22.3530654610498,2.69461447621274,7.96948618010421,0
17.582736326949,"guard",1,0,0,206.023843175263,235.847784251761,31,20167732.6960455,5.63443948833361,1.08275152428691,10.0059171971798,0
7.92005703741869,"center",0,0,1,182.830196865972,229.126056815064,29,19933182.0196078,10.4212878005207,2.22777360100752,5.74326168010639,0
29.2494226187768,"guard",1,0,0,197.669651265775,232.258607487413,32,20091080.5828999,19.1324668880545,1.75448794449034,13.0139926452683,0
22.752919365199,"guard",1,0,0,185.73956366395,213.161850461997,29,20010193.8783564,12.9657653999266,1.96365749147588,4.72576008706308,0
35.7652842900788,"forward",0,1,0,212.236195766156,262.492075578731,27,21680327.0744625,16.2943462723131,1.96446040273425,6.53359992759495,0
14.8796581862726,"center",0,0,1,212.60203054895,239.859543785438,24,19814784.7363917,21.3953395857705,1.90275967084082,4.95033828543475,0
15.1503336925782,"forward",0,1,0,188.904391901615,225.147416971338,22,19359743.4674677,20.3323310204888,1.62353486254149,5.9020823504048,0
21.7160080211352,"forward",0,1,0,200.893524070213,242.842196008354,20,19938421.5586448,17.38710836987,2.20388867903666,8.73417049134202,0
36.4129680870736,"guard",1,0,0,206.431147578332,230.181218607033,22,19822356.9420648,30.8922285961995,1.97764536258684,9.09497750830863,0
15.2549645433422,"center",0,0,1,197.324688965863,246.638289195953,35,19612587.836902,27.4447454826484,1.7702907046438,8.6064486135099,0
37.7426597077525,"guard",1,0,0,220.04886246264,274.21532980891,26,20865030.4546656,17.0945498063827,1.98216222552025,14.1546831188327,0
16.9332298806207,"forward",0,1,0,216.651748044839,253.659160402798,28,19642217.9199932,19.7218866919386,1.37759898907908,9.69192011715346,0
25.0566678487032,"guard",1,0,0,202.755412239394,237.771168827421,31,19862255.0207199,19.949817099381,1.4968573791546,6.58336655486067,0
15.6737252910992,"center",0,0,1,212.079724175306,255.157932907808,25,19703959.1178189,20.9868623291013,2.66273212902291,7.85517256295939,0
30.8583568315829,"guard",1,0,0,200.576402868974,237.956247265058,22,19628359.269664,24.5951108629551,2.49976752070183,8.4841075566359,0
32.3336308831803,"guard",1,0,0,204.182144937347,253.861856275967,23,20079438.5785157,20.6513029127119,2.54218265001023,8.24397869276345,0
15.9475942024397,"center",0,0,1,208.03047100303,254.851686011687,26,19860387.3635522,20.908223423518,2.27200382353888,7.3085356391511,0
28.2661803903622,"guard",1,0,0,218.016405101668,242.93632157572,26,20316786.4448258,13.8104913922817,2.31165522660452,5.03395999994857,0
27.9026599863513,"guard",1,0,0,209.896967387228,257.090281756843,27,19679677.0821872,21.0564294053858,2.26588914003336,10.1650528649276,0
30.7163450971419,"guard",1,0,0,206.177183449018,246.978212289549,26,20704506.9678278,15.1041993461804,1.74696467280652,2.85058427960601,0
16.4209529759215,"forward",0,1,0,198.850403963861,237.642008561621,30,19335633.9432616,27.4243347970535,1.26512612817626,3.63710691773486,0
27.3547048790513,"guard",1,0,0,201.066507185515,235.12933166623,23,20254412.9418473,11.2659135858784,2.4590494261878,7.8517493588985,0
20.7108090407822,"forward",0,1,0,210.483327522683,237.390356089124,22,19866421.959573,17.4735242241455,2.3811151495072,6.80504952594005,0
18.6038073128515,"center",0,0,1,197.024029013956,233.132021760958,26,19887382.6527591,25.4067436771842,1.65679019222329,10.0389643056894,0
10.627237208925,"forward",0,1,0,193.124708815563,245.630883631195,24,19223879.886559,17.7828634397044,1.47754757374594,4.6077675085984,0
22.2691822377826,"forward",0,1,0,216.568976520274,244.475227574936,33,20616769.893083,11.9883860659486,2.21948175715693,8.12205725527296,0
15.6527126070423,"forward",0,1,0,194.554659522545,242.303685089326,20,20436874.0174931,4.66879743890383,1.70345585389732,6.28154223704278,0
13.823281355131,"center",0,0,1,199.08540476415,244.331567224917,26,20023969.1673762,22.7254860778672,1.09006363482228,3.02058876096313,0
19.9097811071547,"forward",0,1,0,211.059101091519,253.091023586146,24,19596301.7410187,20.2796294668874,2.33571686631857,8.73052339503769,0
10.5657292996158,"center",0,0,1,204.01681314166,235.486541009925,37,19793202.1593805,18.7519828044972,1.78810821419507,7.58685967642227,0
14.3300720863977,"center",0,0,1,198.856771841161,259.051949672157,28,19886447.2610327,19.5449654788789,1.91028054104182,9.20419047919189,0
5.93545483737386,"center",0,0,1,203.521138475805,249.99371174955,23,19239788.1951159,13.988753373532,2.70945833855348,5.97072057838185,0
35.8007517871101,"guard",1,0,0,207.338518853223,260.068759924335,21,20250906.6681067,22.3945362979544,2.13842766106288,11.5635760461708,0
16.494430113301,"center",0,0,1,184.178231105909,226.289334245195,16,20218269.1223294,13.8458144805528,1.86028465380139,10.9844996516152,0
23.6701282138715,"guard",1,0,0,203.674589756542,221.521627132332,28,19874616.7322075,15.2830867520009,2.13444016242534,3.92167558378431,0
10.8569063181397,"forward",0,1,0,207.802170417144,237.191737436207,29,19850522.943635,6.15077411513011,2.07236178196258,8.06188131822787,0
15.6375548503756,"center",0,0,1,212.992262265956,255.032090966279,31,20109945.7507634,15.3314599066282,2.77497704891838,10.6444622997493,0
36.001730900036,"guard",1,0,0,189.105646967897,233.689117545724,29,20197741.3049943,25.8752869745222,2.3428840935518,10.0316058625244,0
14.0437999238804,"center",0,0,1,198.846584520721,231.788685350536,29,19709397.8089447,19.0672760789672,2.44973447840097,10.8792850988137,0
9.06252181402744,"guard",1,0,0,215.960442102687,262.998033737305,35,19531691.9814627,5.55644072861588,1.33251605460116,2.43840119118657,0
14.0798805794643,"guard",1,0,0,216.488856978144,251.510990342393,25,18247380.5982736,23.7357895099235,1.99927966632124,5.70806653139299,0
28.3600293007127,"guard",1,0,0,201.275275665283,242.386281144131,24,19924387.2953869,23.4349171088893,1.40284802620686,4.05849765153247,0
18.9603937216542,"forward",0,1,0,219.318979328707,239.702720110163,29,20103863.0706458,17.2238392742826,1.46024777788699,5.94230825571148,0
17.1117471484371,"center",0,0,1,206.749813911129,247.247803722261,24,20447842.0095449,17.0165243618619,1.59119734028632,5.12269291158636,0
25.7791924507717,"guard",1,0,0,210.978589325334,247.531242813012,23,19667382.3736056,19.9870762588525,1.9376579748941,5.54251967796239,0
20.265048660407,"forward",0,1,0,201.082475315376,236.988653749042,23,19630348.7454699,20.7271486715812,2.06752258384025,9.23012937067662,0
10.1867143242732,"center",0,0,1,211.598061687072,251.439200582639,23,19391654.3452916,17.0051908300874,2.43113269964585,9.35727220312888,0
26.4227097525878,"forward",0,1,0,225.146643801132,259.4817563653,23,19691546.7758365,28.5269868692566,2.14589396737043,8.04151568522568,0
28.5736097109166,"guard",1,0,0,221.559053073724,245.740057952783,25,20292454.2792185,16.7154663171582,1.67445436202888,4.65674407933138,0
14.3540028239508,"center",0,0,1,186.157689316878,234.620160961196,25,19704096.871162,21.1100939011876,2.45220312846623,5.58027307266681,0
27.4159517476196,"forward",0,1,0,201.2574995747,225.764749316131,26,20305890.3803722,23.3906366350698,2.16446928566089,5.18407937404586,0
28.4139669644277,"forward",0,1,0,218.942565917132,245.861315177391,34,20464474.4701214,22.4541845897368,2.23454116899934,9.70291772147552,0
28.0427912558618,"guard",1,0,0,208.323660799798,230.583815112668,29,20331716.5742883,15.1325071465854,1.73884210854547,7.68712753743042,0
18.4414867123362,"center",0,0,1,207.335757221335,238.861868997672,33,19467392.282906,33.3349935681133,2.06623309954041,5.48778659000931,0
23.4311936285,"guard",1,0,0,212.524037819353,241.044484898894,33,19972671.5383475,14.091262128467,1.8994610098895,7.97569337696157,0
13.4510645613628,"center",0,0,1,207.191581923729,240.891537928607,28,19818026.2256158,22.9795751972224,1.62460911432888,2.07949066290566,0
5.04899057703365,"center",0,0,1,209.080924084953,257.352698588866,26,19106025.3653225,21.4779671614222,1.19206145342858,5.55882601327614,0
11.1592294650168,"forward",0,1,0,215.005877327009,236.153741422728,20,19249092.5046621,9.94962496282343,2.18013649366216,12.8934979301455,0
15.267613734748,"forward",0,1,0,204.405506410662,251.1210218577,32,19902983.1020631,10.8298601715005,1.79884337177212,15.1475374959827,0
33.5545017826934,"guard",1,0,0,197.900528591388,229.102855733452,16,20529793.5237056,15.7019321929277,2.09470723041749,7.00387670712896,0
35.9943406733863,"center",0,0,1,196.038500740694,228.354936427113,20,20777803.5444328,33.5066961056387,2.36392513018717,9.40926721148283,0
26.1717116204791,"center",0,0,1,197.193014389107,234.230504254737,21,20592313.6221879,22.2607278840895,2.98596334651914,5.98299504949394,0
24.3808228778162,"guard",1,0,0,188.521618652484,225.263801092088,33,20158814.5845293,11.8918635936675,2.26551503961649,8.20522512200824,0
23.2942319296041,"forward",0,1,0,192.557571797683,238.962549564053,32,20193693.1421828,18.3668012013205,2.20226467497992,11.6386086115317,0
20.8654150058887,"forward",0,1,0,206.320732320714,241.394199905826,27,19929012.3924337,20.7823317405569,1.33963518997866,10.8439985424787,0
17.1317049403421,"center",0,0,1,197.373688622815,249.100197384847,27,19818498.1323476,22.3007833362888,1.86811301531346,13.8501976315262,0
16.8788854098052,"center",0,0,1,213.447137001901,245.814063749262,25,19748000.6681074,24.3339655433673,2.06206551807221,6.45253316724978,0
29.3681826856258,"guard",1,0,0,204.305143831592,249.746213062173,33,19690716.8859216,27.558202439963,1.70657731763767,8.3639413069821,0
22.1186797795032,"center",0,0,1,193.308235313935,211.618608103239,21,20669544.9855895,19.397177937685,1.60305285968701,6.45225833062321,0
21.4720779441057,"guard",1,0,0,197.879617173898,213.695388189555,30,20125689.936224,8.71386728568015,1.60128489276214,9.80267065196488,0
